City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Sandy,UT,"sandy,UT",49,67440,Sandy city,94723.0,111242.0,562500.0,24935.0,18487.0,7684.0,1265.0,0.013354729052078164,0.27628981345607717
Compton,CA,"compton,CA",06,15044,Compton city,93525.0,74270.0,546700.0,13918.0,4502.0,1610.0,3186.0,0.03406575781876504,0.06535151029136595
Carson,CA,"carson,CA",06,11530,Carson city,93523.0,107391.0,645600.0,19537.0,14231.0,4324.0,3284.0,0.03511435689616458,0.19840039348609434
Yuma,AZ,"yuma,AZ",04,85540,Yuma city,98461.0,62546.0,209100.0,24713.0,7726.0,3766.0,3148.0,0.031972049847147604,0.11671626329206487
Livonia,MI,"livonia,MI",26,49000,Livonia city,94058.0,96317.0,265300.0,32999.0,18481.0,7684.0,2253.0,0.023953305407301877,0.27817942120819067
Toms River,NJ,"toms river,NJ",34,73110,Toms River CDP,93915.0,95759.0,377800.0,28781.0,15242.0,6112.0,2324.0,0.024745780759197148,0.22737581855933556
St George,UT,"st george,UT",,,,,,,,,,,,
Goodyear,AZ,"goodyear,AZ",04,28380,Goodyear city,102891.0,101814.0,441900.0,27939.0,16040.0,7324.0,2349.0,0.02282998512989474,0.22707525439542817
Reading,PA,"reading,PA",42,63624,Reading city,94836.0,45599.0,109800.0,13067.0,4621.0,1503.0,5316.0,0.05605466278628369,0.06457463410519212
Lawrence,KS,"lawrence,KS",20,38900,Lawrence city,95459.0,62838.0,269500.0,17553.0,16110.0,8893.0,2876.0,0.03012811783069171,0.2619239673577138
San Marcos,CA,"san marcos,CA",06,68196,San Marcos city,94078.0,105286.0,792400.0,19469.0,17266.0,6411.0,2128.0,0.022619528476370672,0.2516741427326261
Erie,PA,"erie,PA",42,24000,Erie city,94156.0,43397.0,108200.0,20906.0,9319.0,3207.0,3081.0,0.032722290666553376,0.13303453842559157
Asheville,NC,"asheville,NC",37,02140,Asheville city,94369.0,67221.0,411000.0,19138.0,21830.0,10866.0,2015.0,0.02135235087793661,0.34646970933251386
Edmond,OK,"edmond,OK",40,23200,Edmond city,95618.0,102032.0,324900.0,26062.0,21115.0,8615.0,1802.0,0.01884582400803196,0.310924721286787
Suffolk,VA,"suffolk,VA",51,76432,Suffolk city,96638.0,90089.0,329600.0,26127.0,13145.0,6365.0,2501.0,0.025880088577992094,0.20188745628013824
Fall River,MA,"fall river,MA",25,23000,Fall River city,93764.0,53933.0,357800.0,15170.0,7453.0,3061.0,3768.0,0.040185998890832304,0.11213258820016211
Fayetteville,AR,"fayetteville,AR",05,23290,Fayetteville city,97227.0,59074.0,322500.0,16920.0,15412.0,8212.0,2607.0,0.02681353944891851,0.24297777366369425
Deltona,FL,"deltona,FL",12,17200,Deltona city,95682.0,72967.0,254100.0,26583.0,9212.0,2875.0,1623.0,0.01696243807612717,0.12632470057064024
Mission Viejo,CA,"mission viejo,CA",06,48256,Mission Viejo city,92415.0,136071.0,946300.0,25512.0,21782.0,8911.0,2135.0,0.0231023102310231,0.3321214088621977
Redding,CA,"redding,CA",06,59920,Redding city,93268.0,69443.0,363800.0,20242.0,11352.0,3832.0,2302.0,0.02468156280825149,0.16279967405755458
Santa Monica,CA,"santa monica,CA",06,70000,Santa Monica city,91535.0,109739.0,1810200.0,13361.0,29058.0,12500.0,3281.0,0.03584421259627465,0.45401212650898565
Tracy,CA,"tracy,CA",06,80238,Tracy city,95358.0,118253.0,653900.0,17885.0,11185.0,3172.0,2889.0,0.03029635688667967,0.15055894628662514
Roswell,GA,"roswell,GA",13,67284,Roswell city,92577.0,124422.0,520500.0,25227.0,25838.0,10866.0,2238.0,0.024174470980913187,0.3964699655421973
South Gate,CA,"south gate,CA",06,73080,South Gate city,91836.0,71315.0,608500.0,11011.0,5726.0,1128.0,3286.0,0.035781175138289996,0.07463304150877652
Hoover,AL,"hoover,AL",01,35896,Hoover city,92401.0,107822.0,391300.0,25961.0,22161.0,10463.0,2014.0,0.021796300905834353,0.3530697719721648
Hamilton,NJ,"hamilton,NJ",,,,,,,,,,,,
Kirkland,WA,"kirkland,WA",53,35940,Kirkland city,91614.0,143533.0,1022500.0,23601.0,25485.0,13433.0,2460.0,0.026851791210950292,0.4248040692470583
Plantation,FL,"plantation,FL",12,57425,Plantation city,94002.0,87077.0,447700.0,23253.0,18170.0,8012.0,2139.0,0.022754835003510564,0.27852598880874874
Plantation,FL,"plantation,FL",12,57425,Plantation city,4483.0,77873.0,383000.0,2291.0,1130.0,718.0,12.0,0.0026767789426723177,0.4122239571715369
Plantation,FL,"plantation,FL",12,57450,Plantation CDP,94002.0,87077.0,447700.0,23253.0,18170.0,8012.0,2139.0,0.022754835003510564,0.27852598880874874
Plantation,FL,"plantation,FL",12,57450,Plantation CDP,4483.0,77873.0,383000.0,2291.0,1130.0,718.0,12.0,0.0026767789426723177,0.4122239571715369
Buckeye,AZ,"buckeye,AZ",04,07940,Buckeye city,99844.0,98778.0,384100.0,25971.0,10552.0,4392.0,2064.0,0.020672248707984456,0.14967349064540683
Bellingham,WA,"bellingham,WA",53,05280,Bellingham city,92367.0,65821.0,577400.0,18550.0,16494.0,7631.0,2983.0,0.03229508374202908,0.26118635443394284
Chino,CA,"chino,CA",06,13210,Chino city,91775.0,103845.0,641500.0,16892.0,12691.0,4110.0,2699.0,0.029408880414056114,0.18306728411876874
Nashua,NH,"nashua,NH",33,50260,Nashua city,91131.0,92457.0,373100.0,20798.0,17081.0,7934.0,2610.0,0.02864008954142937,0.2744949578079907
OFallon,MO,"ofallon,MO",,,,,,,,,,,,
Norwalk,CT,"norwalk,CT",09,55990,Norwalk city,91375.0,105301.0,535000.0,19553.0,17206.0,9009.0,3093.0,0.03384952120383037,0.2868946648426813
San Leandro,CA,"san leandro,CA",06,68084,San Leandro city,88531.0,98063.0,813600.0,18021.0,15392.0,4957.0,2743.0,0.030983497306028396,0.22985169036834555
Westminster,CA,"westminster,CA",06,84550,Westminster city,90147.0,82686.0,820000.0,14541.0,11836.0,3216.0,3299.0,0.03659578244422998,0.1669717239619732
Trenton,NJ,"trenton,NJ",34,74000,Trenton city,89966.0,47102.0,122500.0,11537.0,6960.0,2209.0,4239.0,0.047117800057799614,0.10191627948336038
Mount Pleasant,SC,"mount pleasant,SC",45,48535,Mount Pleasant town,92662.0,121364.0,667100.0,28790.0,27652.0,12627.0,1465.0,0.01581014871252509,0.4346873583561762
New Braunfels,TX,"new braunfels,TX",48,50820,New Braunfels city,98700.0,88257.0,315100.0,25095.0,18181.0,5669.0,1963.0,0.01988855116514691,0.24164133738601823
Lawton,OK,"lawton,OK",40,41850,Lawton city,90662.0,53588.0,134200.0,14843.0,8521.0,3371.0,2879.0,0.03175531093512166,0.13116851602656018
Clifton,NJ,"clifton,NJ",34,13690,Clifton city,89247.0,99003.0,444300.0,19302.0,15304.0,5236.0,3505.0,0.0392730287852813,0.23014779208264705
Bloomington,MN,"bloomington,MN",27,06616,Bloomington city,88838.0,90677.0,346200.0,24974.0,20455.0,6365.0,2293.0,0.025811026812850357,0.3018978365114028
Conroe,TX,"conroe,TX",48,16432,Conroe city,96976.0,75245.0,283100.0,20678.0,14395.0,4560.0,1616.0,0.01666391684540505,0.1954607325523841
Hemet,CA,"hemet,CA",06,33182,Hemet city,90646.0,53623.0,314200.0,20271.0,6452.0,2497.0,2914.0,0.03214703351499239,0.09872470930873949
Avondale,AZ,"avondale,AZ",04,04720,Avondale city,90644.0,81260.0,348700.0,18098.0,8120.0,3056.0,2172.0,0.023961872821146462,0.12329552976479415
Waukegan,IL,"waukegan,IL",17,79293,Waukegan city,88919.0,70578.0,177600.0,15972.0,8248.0,2997.0,2518.0,0.02831790730889911,0.12646341051968646
Palm Coast,FL,"palm coast,FL",12,54200,Palm Coast city,94362.0,71840.0,317200.0,30626.0,14495.0,4881.0,1576.0,0.016701638371378308,0.20533689408872216
Lawrence,MA,"lawrence,MA",25,34550,Lawrence city,88297.0,57903.0,393500.0,9407.0,6394.0,2074.0,3993.0,0.04522237448610938,0.0959035980837401
Fort Smith,AR,"fort smith,AR",05,24550,Fort Smith city,89496.0,52692.0,168100.0,19352.0,9074.0,3772.0,2920.0,0.032627156520961834,0.14353714132475195
Indio,CA,"indio,CA",06,36448,Indio city,90669.0,78709.0,424700.0,21182.0,7594.0,3898.0,1966.0,0.021683265504196584,0.12674673813541562
Newton,MA,"newton,MA",25,45560,Newton city,88504.0,184989.0,1202500.0,22530.0,16828.0,16361.0,1581.0,0.017863599385338515,0.375
Santa Barbara,CA,"santa barbara,CA",06,69070,Santa Barbara city,88024.0,101672.0,1466400.0,14566.0,18808.0,7733.0,2264.0,0.025720258111424157,0.3015200399890939
Champaign,IL,"champaign,IL",17,12385,Champaign city,88822.0,57544.0,199700.0,16376.0,10817.0,8973.0,1962.0,0.022089122064353425,0.2228051608835649
Hawthorne,CA,"hawthorne,CA",06,32548,Hawthorne city,85933.0,72719.0,813700.0,8220.0,9692.0,3603.0,3595.0,0.04183491790115555,0.15471355590983674
Livermore,CA,"livermore,CA",06,41992,Livermore city,85870.0,153602.0,1038600.0,22201.0,18631.0,8436.0,1603.0,0.018667753580994526,0.3152090369162688
Citrus Heights,CA,"citrus heights,CA",06,13588,Citrus Heights city,87036.0,77167.0,432100.0,20315.0,9520.0,3088.0,3142.0,0.03610000459579944,0.144859598327129
Greenville,NC,"greenville,NC",37,28080,Greenville city,88540.0,50564.0,213100.0,12837.0,10438.0,5781.0,4261.0,0.04812514117912808,0.18318274226338377
Santa Fe,NM,"santa fe,NM",35,70500,Santa Fe city,88224.0,70110.0,411500.0,25561.0,14288.0,10288.0,2324.0,0.026342038447587958,0.27856365614798695
Ogden,UT,"ogden,UT",49,55980,Ogden city,86973.0,70053.0,311300.0,20087.0,10284.0,3116.0,1891.0,0.021742379819024295,0.15407080358272107
Whittier,CA,"whittier,CA",06,85292,Whittier city,85925.0,92374.0,751700.0,16200.0,10705.0,4919.0,2311.0,0.02689554844340995,0.18183299389002036
Troy,MI,"troy,MI",26,80700,Troy city,87307.0,119299.0,396800.0,24749.0,19942.0,14251.0,1906.0,0.021831010113736584,0.3916409909858316
Auburn,WA,"auburn,WA",53,03180,Auburn city,85455.0,95367.0,510400.0,18825.0,10658.0,3632.0,2465.0,0.02884559124685507,0.16722251477385758
Deerfield Beach,FL,"deerfield beach,FL",12,16725,Deerfield Beach city,86742.0,56976.0,274400.0,23178.0,11933.0,4657.0,2502.0,0.028844158539116,0.1912568306010929
Duluth,MN,"duluth,MN",27,17000,Duluth city,86863.0,66263.0,225700.0,22377.0,14349.0,6156.0,2295.0,0.02642091569482979,0.2360613840185119
Danbury,CT,"danbury,CT",09,18430,Danbury city,86086.0,83422.0,381600.0,17939.0,11909.0,6701.0,3126.0,0.03631252468461771,0.21617916966754175
Brooklyn Park,MN,"brooklyn park,MN",27,07966,Brooklyn Park city,84349.0,85964.0,313500.0,20427.0,11669.0,4176.0,1725.0,0.020450746304046283,0.18785047836963092
Fort Myers,FL,"fort myers,FL",12,24125,Fort Myers city,91730.0,62160.0,351600.0,17992.0,12747.0,5394.0,1751.0,0.01908862967404339,0.19776518042080019
Merced,CA,"merced,CA",06,46898,Merced city,89766.0,59938.0,347700.0,12209.0,6069.0,2170.0,4992.0,0.0556112559320901,0.09178308045362386
Lake Forest,CA,"lake forest,CA",06,39496,Lake Forest city,85846.0,131378.0,876300.0,21383.0,19746.0,8267.0,2213.0,0.025778720033548447,0.32631689304102696
Medford,OR,"medford,OR",41,47000,Medford city,85794.0,70497.0,387000.0,19079.0,11481.0,4069.0,2207.0,0.025724409632375225,0.1812481059281535
Sioux City,IA,"sioux city,IA",19,73335,Sioux City city,85651.0,65473.0,162600.0,21512.0,7679.0,3023.0,2014.0,0.023514027857234592,0.12494892061972424
Mission,TX,"mission,TX",48,48768,Mission city,86234.0,60813.0,160800.0,20117.0,10797.0,3563.0,3208.0,0.03720110397291092,0.16652364496602268
Westland,MI,"westland,MI",26,86000,Westland city,84155.0,62216.0,176500.0,21767.0,9015.0,3162.0,2295.0,0.027271106886103024,0.14469728477214663
Cicero,IL,"cicero,IL",17,14351,Cicero town,83223.0,68548.0,236000.0,13667.0,4030.0,1257.0,1786.0,0.02146041358758997,0.0635281112192543
Newport Beach,CA,"newport beach,CA",06,51182,Newport Beach city,84304.0,158461.0,2000001.0,20223.0,26577.0,10930.0,1958.0,0.023225469728601254,0.44490178401973807
Lake Charles,LA,"lake charles,LA",22,41155,Lake Charles city,81679.0,56864.0,204000.0,19444.0,9957.0,3801.0,2141.0,0.026212367928108816,0.16843986826479265
Melbourne,FL,"melbourne,FL",12,43975,Melbourne city,85718.0,64504.0,272900.0,21667.0,13188.0,5698.0,1863.0,0.02173405819081173,0.22032711915816983
San Ramon,CA,"san ramon,CA",06,68378,San Ramon city,85734.0,197358.0,1359100.0,20926.0,22201.0,14277.0,2300.0,0.026827163085823592,0.4254788065411622
Redwood City,CA,"redwood city,CA",06,60102,Redwood City city,82423.0,150840.0,1838800.0,14405.0,16344.0,9807.0,1671.0,0.020273467357412374,0.31727794426313044
Springdale,AR,"springdale,AR",05,66080,Springdale city,87388.0,66044.0,237200.0,15635.0,7632.0,3227.0,2247.0,0.025712912528035887,0.12426191239071727
Buena Park,CA,"buena park,CA",06,08786,Buena Park city,83052.0,108187.0,771900.0,13577.0,12744.0,3846.0,2401.0,0.028909598805567597,0.19975437075567115
Farmington Hills,MI,"farmington hills,MI",26,27440,Farmington Hills city,83316.0,101863.0,333200.0,22740.0,18683.0,13081.0,2342.0,0.028109846848144413,0.38124729943828317
Bryan,TX,"bryan,TX",48,10912,Bryan city,86169.0,56861.0,210600.0,15999.0,9398.0,3769.0,2167.0,0.02514825517297404,0.15280437280228387
Kennewick,WA,"kennewick,WA",53,35275,Kennewick city,84389.0,72867.0,343600.0,19478.0,9392.0,4085.0,1928.0,0.02284657953050753,0.15970090888622926
Baytown,TX,"baytown,TX",48,06128,Baytown city,84538.0,61699.0,187900.0,16494.0,5118.0,2298.0,3665.0,0.04335328491329343,0.08772386382455227
Manteca,CA,"manteca,CA",06,45484,Manteca city,86521.0,94718.0,561200.0,19323.0,8389.0,2727.0,2647.0,0.030593728690144588,0.12847747945585464
Franklin,TN,"franklin,TN",47,27740,Franklin city,85575.0,115000.0,646300.0,21318.0,22826.0,10590.0,1097.0,0.012819164475606194,0.3904878761320479
Cranston,RI,"cranston,RI",44,19180,Cranston city,82632.0,87716.0,348800.0,21936.0,12991.0,5892.0,2576.0,0.03117436344273405,0.22851921773647013
Miami Beach,FL,"miami beach,FL",12,45025,Miami Beach city,81319.0,67014.0,542000.0,15812.0,18887.0,7980.0,1880.0,0.02311882831810524,0.33039019171411355
Alhambra,CA,"alhambra,CA",06,00884,Alhambra city,81483.0,85189.0,812700.0,12652.0,16059.0,5669.0,2438.0,0.0299203514843587,0.2666568486678203
Warwick,RI,"warwick,RI",44,74300,Warwick city,82871.0,87536.0,322000.0,26580.0,13051.0,5911.0,2225.0,0.02684895801908991,0.22881345705976758
Lakewood,CA,"lakewood,CA",06,39892,Lakewood city,80510.0,116794.0,774100.0,18812.0,12575.0,4894.0,2414.0,0.02998385293752329,0.21697925723512607
Largo,FL,"largo,FL",12,39425,Largo city,82506.0,60465.0,208500.0,22769.0,11498.0,4227.0,1818.0,0.022034761108283035,0.19059219935519842
Johns Creek,GA,"johns creek,GA",13,42425,Johns Creek city,82115.0,160185.0,583700.0,22915.0,21763.0,13411.0,1756.0,0.02138464348779151,0.42835048407720877
Mountain View,CA,"mountain view,CA",06,49651,Mountain View CDP,2072.0,84818.0,545100.0,577.0,417.0,51.0,51.0,0.024613899613899613,0.22586872586872586
Mountain View,CA,"mountain view,CA",06,49651,Mountain View CDP,82363.0,179917.0,1927400.0,13550.0,17871.0,17468.0,1696.0,0.02059177057659386,0.4290640214659495
Mountain View,CA,"mountain view,CA",06,49670,Mountain View city,2072.0,84818.0,545100.0,577.0,417.0,51.0,51.0,0.024613899613899613,0.22586872586872586
Mountain View,CA,"mountain view,CA",06,49670,Mountain View city,82363.0,179917.0,1927400.0,13550.0,17871.0,17468.0,1696.0,0.02059177057659386,0.4290640214659495
Temple,TX,"temple,TX",48,72176,Temple city,86358.0,64945.0,220300.0,17199.0,10164.0,4099.0,2862.0,0.033141110261932887,0.16516130526413303
Layton,UT,"layton,UT",49,43660,Layton city,82512.0,99188.0,437400.0,19731.0,11451.0,5618.0,1012.0,0.012264882683730851,0.2068668799689742
Longview,TX,"longview,TX",48,43888,Longview city,82765.0,62488.0,182700.0,17268.0,8189.0,2950.0,1315.0,0.015888358605690812,0.1345858756720836
Flint,MI,"flint,MI",26,29000,Flint city,80835.0,36194.0,47600.0,18502.0,4415.0,2089.0,6047.0,0.07480670501639142,0.08046019669697532
Parma,OH,"parma,OH",39,61000,Parma city,80131.0,67425.0,157600.0,25214.0,9851.0,3582.0,2959.0,0.036927031985124356,0.1676379927868116
Somerville,MA,"somerville,MA",25,62535,Somerville city,80549.0,127056.0,899400.0,12155.0,21192.0,13026.0,1668.0,0.020707892090528746,0.4248097431377174
Plymouth,MN,"plymouth,MN",27,51730,Plymouth city,79526.0,133865.0,474700.0,24207.0,22105.0,10881.0,898.0,0.01129190453436612,0.4147825868269497
Homestead,FL,"homestead,FL",12,32275,Homestead city,80725.0,61975.0,346500.0,11447.0,8030.0,3049.0,1444.0,0.017887890987921956,0.1372437287085785
Folsom,CA,"folsom,CA",06,24638,Folsom city,82140.0,139263.0,702200.0,20183.0,18084.0,10069.0,2126.0,0.025882639396152908,0.3427440954467981
Gastonia,NC,"gastonia,NC",37,25580,Gastonia city,81632.0,60554.0,250000.0,17175.0,10301.0,3355.0,2116.0,0.025921207369658958,0.1672873382987064
Boynton Beach,FL,"boynton beach,FL",12,07875,Boynton Beach city,80601.0,71378.0,312700.0,21229.0,13563.0,4099.0,2195.0,0.027232912743018076,0.21912879492810264
Warner Robins,GA,"warner robins,GA",13,80508,Warner Robins city,81438.0,65715.0,171600.0,16693.0,10008.0,4164.0,2522.0,0.030968344016306885,0.17402195535253812
Tustin,CA,"tustin,CA",06,80854,Tustin city,79035.0,108435.0,890600.0,13586.0,14732.0,7415.0,2310.0,0.029227557411273485,0.28021762510280257
Milpitas,CA,"milpitas,CA",06,47766,Milpitas city,78216.0,176822.0,1180000.0,14662.0,18588.0,12351.0,1803.0,0.023051549555078245,0.3955584535133477
Pleasanton,CA,"pleasanton,CA",06,57792,Pleasanton city,77500.0,186206.0,1432300.0,18527.0,19881.0,12959.0,1931.0,0.024916129032258063,0.42374193548387096
New Rochelle,NY,"new rochelle,NY",36,50617,New Rochelle city,81591.0,103813.0,667300.0,15873.0,12713.0,9819.0,2655.0,0.032540353715483326,0.2761579095733598
Pharr,TX,"pharr,TX",48,57200,Pharr city,79809.0,49884.0,111500.0,13644.0,5773.0,1916.0,2324.0,0.029119522860830232,0.09634251776115475
Shelby,MI,"shelby,MI",,,,,,,,,,,,
Rancho Cordova,CA,"rancho cordova,CA",06,59444,Rancho Cordova city,80656.0,89120.0,451400.0,15847.0,11321.0,4086.0,2856.0,0.035409640944257095,0.19102112676056338
Napa,CA,"napa,CA",06,50258,Napa city,78816.0,102231.0,824500.0,17527.0,13231.0,5253.0,2321.0,0.029448335363377993,0.23452090946000811
Kissimmee,FL,"kissimmee,FL",12,36950,Kissimmee city,79504.0,51277.0,273900.0,12571.0,10189.0,2923.0,3233.0,0.04066462064801771,0.16492251962165425
Bellflower,CA,"bellflower,CA",06,04982,Bellflower city,77396.0,77602.0,661100.0,9023.0,7630.0,2478.0,3165.0,0.04089358623184661,0.1306010646545041
Bloomington,IN,"bloomington,IN",18,05860,Bloomington city,78791.0,48918.0,289700.0,11721.0,9925.0,9056.0,2592.0,0.03289715830488254,0.2409031488367961
Upland,CA,"upland,CA",06,81344,Upland city,78940.0,101407.0,688800.0,15469.0,11989.0,5473.0,2242.0,0.02840131745629592,0.22120597922472765
Lynchburg,VA,"lynchburg,VA",51,47672,Lynchburg city,79255.0,59808.0,211800.0,14076.0,10511.0,4640.0,1929.0,0.02433915841271844,0.1911677496687906
Schaumburg,IL,"schaumburg,IL",,,,,,,,,,,,
Perris,CA,"perris,CA",06,56700,Perris city,79349.0,82523.0,431900.0,13316.0,4012.0,1187.0,2676.0,0.03372443257003869,0.0655206744886514
Bloomington,IL,"bloomington,IL",17,06613,Bloomington city,78703.0,75449.0,198800.0,21085.0,16954.0,6274.0,1050.0,0.013341295757467949,0.29513487414711004
Jonesboro,AR,"jonesboro,AR",05,35710,Jonesboro city,79187.0,52559.0,213400.0,16245.0,8597.0,4117.0,2601.0,0.03284630052912726,0.16055665702703725
Chino Hills,CA,"chino hills,CA",06,13214,Chino Hills city,78024.0,122600.0,830000.0,17996.0,17114.0,6955.0,2652.0,0.03398954167948324,0.3084820055367579
Alameda,CA,"alameda,CA",06,00562,Alameda city,76876.0,132015.0,1203900.0,14616.0,19464.0,9653.0,2070.0,0.026926479005151154,0.3787527967115875
Frederick,MD,"frederick,MD",24,30325,Frederick city,80617.0,95150.0,365200.0,19047.0,12809.0,7713.0,1679.0,0.02082687274396219,0.25456169294317577
Evanston,IL,"evanston,IL",17,24582,Evanston city,76552.0,95766.0,472300.0,17524.0,15215.0,12676.0,2567.0,0.033532762044100745,0.36434057895286864
Hammond,IN,"hammond,IN",18,31000,Hammond city,77098.0,53950.0,141700.0,18394.0,6100.0,1592.0,2554.0,0.03312666995252795,0.09976912500972789
Racine,WI,"racine,WI",55,66000,Racine city,77155.0,55705.0,158100.0,18783.0,7427.0,2581.0,2178.0,0.028228889896960662,0.12971291555958783
Arlington Heights,IL,"arlington heights,IL",,,,,,,,,,,,
Cedar Park,TX,"cedar park,TX",48,13552,Cedar Park city,77474.0,123972.0,474800.0,19342.0,19144.0,7431.0,1711.0,0.022084828458579654,0.3430183029145262
South Jordan,UT,"south jordan,UT",49,70850,South Jordan city,80331.0,126400.0,614800.0,21701.0,15188.0,7014.0,906.0,0.011278335885274675,0.2763814716610026
Pasco,WA,"pasco,WA",53,53545,Pasco city,78446.0,81130.0,344700.0,16610.0,5966.0,2852.0,1979.0,0.025227545062845778,0.1124085358080718
Flagstaff,AZ,"flagstaff,AZ",04,23620,Flagstaff city,76333.0,68041.0,503400.0,11664.0,12221.0,5392.0,2741.0,0.035908453748706326,0.23073899886025703
Southfield,MI,"southfield,MI",26,74900,Southfield city,76025.0,65848.0,226900.0,18197.0,11423.0,8345.0,2724.0,0.0358303189740217,0.26001973035185794
Wyoming,MI,"wyoming,MI",26,88940,Wyoming city,76865.0,72163.0,203900.0,19413.0,9001.0,2841.0,1777.0,0.02311845443309699,0.1540623170493723
Pittsburg,CA,"pittsburg,CA",06,57456,Pittsburg city,75868.0,101099.0,583100.0,14347.0,8513.0,2607.0,2973.0,0.03918648178415142,0.1465703590446565
Loveland,CO,"loveland,CO",08,46465,Loveland city,77350.0,82592.0,453100.0,21299.0,14572.0,5432.0,2041.0,0.02638655462184874,0.25861667744020683
Scranton,PA,"scranton,PA",42,69000,Scranton city,76074.0,49531.0,141700.0,15377.0,7042.0,3111.0,1947.0,0.02559350106475274,0.13346215526986882
Rochester Hills,MI,"rochester hills,MI",26,69035,Rochester Hills city,76086.0,119054.0,377400.0,22490.0,17169.0,11628.0,1540.0,0.020240254448913073,0.37847961517230505
Auburn,AL,"auburn,AL",01,03076,Auburn city,78738.0,56123.0,342400.0,15328.0,12758.0,7913.0,1446.0,0.018364703192867485,0.26252889329167617
Flower Mound,TX,"flower mound,TX",48,26232,Flower Mound town,77886.0,157737.0,514100.0,22899.0,22530.0,8704.0,1402.0,0.018000667642451788,0.4010220065223532
Lehi,UT,"lehi,UT",49,44320,Lehi city,81039.0,125860.0,567100.0,17430.0,14930.0,5045.0,1659.0,0.02047162477325732,0.24648625970211874
Doral,FL,"doral,FL",12,17935,Doral city,76490.0,88474.0,514600.0,11164.0,15983.0,8186.0,1298.0,0.016969538501764938,0.3159759445679174
Apple Valley,CA,"apple valley,CA",06,02364,Apple Valley town,75478.0,65926.0,377300.0,17156.0,5298.0,3069.0,2617.0,0.03467235485836933,0.11085349373327327
Bethlehem,PA,"bethlehem,PA",42,06088,Bethlehem city,77069.0,66443.0,236500.0,15596.0,10722.0,4871.0,2895.0,0.03756374158221853,0.20232518911624647
Appleton,WI,"appleton,WI",55,02375,Appleton city,74873.0,77450.0,211500.0,20572.0,12972.0,4105.0,1631.0,0.021783553483899404,0.22807954803467204
Pawtucket,RI,"pawtucket,RI",44,54640,Pawtucket city,75280.0,67436.0,286200.0,15161.0,8093.0,3165.0,3033.0,0.04028958554729012,0.14954835281615303
Woodbury,MN,"woodbury,MN",27,71428,Woodbury city,76945.0,126222.0,434900.0,22272.0,20375.0,7747.0,1532.0,0.019910325557216193,0.36548183767626224
Iowa City,IA,"iowa city,IA",19,38595,Iowa City city,75264.0,57533.0,273600.0,14253.0,12228.0,6546.0,1902.0,0.025271045918367346,0.24944196428571427
North Port,FL,"north port,FL",12,49675,North Port city,80512.0,81940.0,328700.0,25619.0,10376.0,5021.0,1745.0,0.021673787758346583,0.1912385731319555
Rapid City,SD,"rapid city,SD",46,52980,Rapid City city,76836.0,65712.0,270000.0,19689.0,12175.0,4470.0,1261.0,0.016411577906189807,0.21663022541516996
Cherry Hill,NJ,"cherry hill,NJ",,,,,,,,,,,,
Lauderhill,FL,"lauderhill,FL",12,39550,Lauderhill city,73961.0,49685.0,244500.0,14194.0,5462.0,3176.0,3189.0,0.043117318586822787,0.11679128189180785
Rock Hill,SC,"rock hill,SC",45,61405,Rock Hill city,74769.0,64770.0,267400.0,16762.0,10498.0,5123.0,2409.0,0.032219235244553224,0.20892348433174177
Missouri City,TX,"missouri city,TX",48,48804,Missouri City city,75234.0,96746.0,281600.0,21759.0,13368.0,6653.0,1994.0,0.02650397426695377,0.2661163835499907
New Britain,CT,"new britain,CT",09,50370,New Britain city,73301.0,57036.0,207300.0,12771.0,5271.0,2662.0,3126.0,0.04264607576977122,0.10822499010927546
Broomfield,CO,"broomfield,CO",08,09280,Broomfield city,75110.0,121025.0,631600.0,19353.0,18623.0,9231.0,1416.0,0.018852349886832646,0.37084276394621224
Bolingbrook,IL,"bolingbrook,IL",,,,,,,,,,,,
Mount Vernon,NY,"mount vernon,NY",36,49121,Mount Vernon city,72528.0,77171.0,449600.0,12228.0,10777.0,6036.0,2719.0,0.0374889697771895,0.23181392014118685
Bismarck,ND,"bismarck,ND",38,07200,Bismarck city,74146.0,77608.0,291400.0,21191.0,13770.0,4645.0,1380.0,0.018611927818088635,0.24836134113775524
Brick,NJ,"brick,NJ",,,,,,,,,,,,
Kalamazoo,MI,"kalamazoo,MI",26,42160,Kalamazoo city,73132.0,48965.0,164500.0,12687.0,8690.0,4190.0,2751.0,0.037616911885357984,0.176119892796587
Missoula,MT,"missoula,MT",30,50200,Missoula city,75600.0,65329.0,427400.0,16222.0,16039.0,6517.0,2195.0,0.029034391534391534,0.2983597883597884
Redmond,WA,"redmond,WA",53,57535,Redmond city,75721.0,162099.0,1091700.0,14457.0,19978.0,17448.0,1808.0,0.02387712787733918,0.49426182961133636
Redlands,CA,"redlands,CA",06,59962,Redlands city,72985.0,99158.0,583000.0,14587.0,9767.0,7260.0,2300.0,0.031513324655751185,0.23329451257107625
Castle Rock,CO,"castle rock,CO",08,12415,Castle Rock town,76614.0,143031.0,621700.0,21200.0,18383.0,7034.0,1973.0,0.02575247343827499,0.33175398752186286
