City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Sandy,UT,"sandy,UT",49,67440,Sandy city,96272.0,100749.0,418700.0,24910.0,18506.0,7111.0,1128.0,0.011716802393219213,0.26608982881834803
Compton,CA,"compton,CA",06,15044,Compton city,96083.0,62297.0,423000.0,14224.0,4151.0,1175.0,3681.0,0.03831062727017266,0.05543124173891323
Carson,CA,"carson,CA",06,11530,Carson city,95104.0,92548.0,541900.0,19336.0,14988.0,4123.0,3437.0,0.03613938425302826,0.20094843539703902
Yuma,AZ,"yuma,AZ",04,85540,Yuma city,95154.0,56292.0,157300.0,22483.0,7353.0,3527.0,3321.0,0.03490131786367363,0.11434096307039116
Livonia,MI,"livonia,MI",26,49000,Livonia city,95294.0,86331.0,219400.0,32636.0,17923.0,7309.0,2625.0,0.027546330304111487,0.26478057380317754
Toms River,NJ,"toms river,NJ",34,73110,Toms River CDP,91798.0,85752.0,307700.0,28243.0,14698.0,5530.0,2363.0,0.02574130155341075,0.2203533846053291
St George,UT,"st george,UT",,,,,,,,,,,,
Goodyear,AZ,"goodyear,AZ",04,28380,Goodyear city,93651.0,91073.0,333900.0,24696.0,13200.0,6177.0,2644.0,0.02823248016572167,0.20690649325687926
Reading,PA,"reading,PA",42,63624,Reading city,94161.0,38738.0,83100.0,12924.0,3685.0,1703.0,5049.0,0.053620925861025265,0.05722114251123076
Lawrence,KS,"lawrence,KS",20,38900,Lawrence city,94745.0,56536.0,216700.0,17590.0,16019.0,9240.0,2622.0,0.027674283603356376,0.2665998205710064
San Marcos,CA,"san marcos,CA",06,68196,San Marcos city,94313.0,90620.0,616600.0,19011.0,16312.0,6169.0,2094.0,0.022202665592230126,0.2383658668476244
Erie,PA,"erie,PA",42,24000,Erie city,95536.0,40201.0,91300.0,20314.0,9541.0,3320.0,3545.0,0.03710643108357059,0.13461941048400602
Asheville,NC,"asheville,NC",37,02140,Asheville city,93272.0,58193.0,319400.0,19690.0,21401.0,9995.0,2011.0,0.021560596963719016,0.3366069131143323
Edmond,OK,"edmond,OK",40,23200,Edmond city,93522.0,87591.0,263900.0,24701.0,19732.0,8809.0,1717.0,0.01835931652445414,0.30517952995017217
Suffolk,VA,"suffolk,VA",51,76432,Suffolk city,93268.0,81883.0,273600.0,24581.0,11843.0,6077.0,3060.0,0.032808680361967664,0.19213449414590214
Fall River,MA,"fall river,MA",25,23000,Fall River city,93339.0,49613.0,282500.0,14843.0,7035.0,2726.0,3776.0,0.040454686679737305,0.10457579361253067
Fayetteville,AR,"fayetteville,AR",05,23290,Fayetteville city,92070.0,52111.0,255600.0,15439.0,14568.0,8025.0,2803.0,0.03044422721842077,0.24538937764744218
Deltona,FL,"deltona,FL",12,17200,Deltona city,93464.0,62768.0,184300.0,25201.0,8153.0,2217.0,1741.0,0.01862749293845759,0.1109518103226911
Mission Viejo,CA,"mission viejo,CA",06,48256,Mission Viejo city,93932.0,126320.0,772400.0,25531.0,22500.0,8417.0,2462.0,0.026210450112847592,0.3291423583017502
Redding,CA,"redding,CA",06,59920,Redding city,93251.0,60624.0,292300.0,20105.0,11034.0,3861.0,2548.0,0.027324103762962328,0.15973019056095913
Santa Monica,CA,"santa monica,CA",06,70000,Santa Monica city,92828.0,99847.0,1484500.0,13320.0,28381.0,12940.0,3631.0,0.03911535312621192,0.44513508855086825
Tracy,CA,"tracy,CA",06,80238,Tracy city,92792.0,102336.0,508500.0,17102.0,9572.0,2342.0,2194.0,0.023644279679282697,0.1283946891973446
Roswell,GA,"roswell,GA",13,67284,Roswell city,92688.0,111214.0,408700.0,24803.0,24074.0,11254.0,2048.0,0.022095632660107025,0.3811496633868462
South Gate,CA,"south gate,CA",06,73080,South Gate city,93308.0,59647.0,470200.0,10717.0,5045.0,1048.0,4065.0,0.04356539632185879,0.06529986710678613
Hoover,AL,"hoover,AL",01,35896,Hoover city,91371.0,95970.0,316700.0,24512.0,22351.0,9384.0,2134.0,0.0233553315603419,0.34732026572982677
Hamilton,NJ,"hamilton,NJ",,,,,,,,,,,,
Kirkland,WA,"kirkland,WA",53,35940,Kirkland city,91656.0,121998.0,805600.0,22978.0,25274.0,12209.0,2577.0,0.028115998952605394,0.40895304180850134
Plantation,FL,"plantation,FL",12,57425,Plantation city,92212.0,79893.0,353400.0,22759.0,18419.0,7300.0,2409.0,0.026124582483841582,0.2789116383984731
Plantation,FL,"plantation,FL",12,57425,Plantation city,4565.0,69049.0,313200.0,2311.0,1285.0,760.0,41.0,0.008981380065717415,0.447973713033954
Plantation,FL,"plantation,FL",12,57450,Plantation CDP,92212.0,79893.0,353400.0,22759.0,18419.0,7300.0,2409.0,0.026124582483841582,0.2789116383984731
Plantation,FL,"plantation,FL",12,57450,Plantation CDP,4565.0,69049.0,313200.0,2311.0,1285.0,760.0,41.0,0.008981380065717415,0.447973713033954
Buckeye,AZ,"buckeye,AZ",04,07940,Buckeye city,89711.0,84568.0,266800.0,21572.0,8270.0,3377.0,2001.0,0.02230495702868099,0.12982800325489627
Bellingham,WA,"bellingham,WA",53,05280,Bellingham city,90545.0,59163.0,440300.0,18313.0,15872.0,7459.0,2657.0,0.029344524821911758,0.2576729802860456
Chino,CA,"chino,CA",06,13210,Chino city,90279.0,91107.0,503800.0,15495.0,11937.0,3458.0,2403.0,0.02661748579403848,0.1705269220970547
Nashua,NH,"nashua,NH",33,50260,Nashua city,90659.0,78501.0,298100.0,20326.0,16623.0,7307.0,2665.0,0.02939586803295867,0.26395614335035683
OFallon,MO,"ofallon,MO",,,,,,,,,,,,
Norwalk,CT,"norwalk,CT",09,55990,Norwalk city,90821.0,91434.0,447200.0,20305.0,16814.0,9166.0,3479.0,0.038306118628951454,0.2860571894165446
San Leandro,CA,"san leandro,CA",06,68084,San Leandro city,91176.0,89663.0,658400.0,17643.0,15086.0,5057.0,2859.0,0.031356936035798894,0.2209243660612442
Westminster,CA,"westminster,CA",06,84550,Westminster city,91267.0,71108.0,651200.0,14407.0,12030.0,3460.0,3576.0,0.039181741483778364,0.16972180525272004
Trenton,NJ,"trenton,NJ",34,74000,Trenton city,90097.0,39718.0,96700.0,12079.0,6364.0,1925.0,4036.0,0.044796164134210906,0.09200084353530084
Mount Pleasant,SC,"mount pleasant,SC",45,48535,Mount Pleasant town,88900.0,106216.0,499600.0,26525.0,25700.0,11640.0,1573.0,0.017694038245219347,0.4200224971878515
New Braunfels,TX,"new braunfels,TX",48,50820,New Braunfels city,87549.0,76890.0,244800.0,21025.0,14909.0,4558.0,1830.0,0.020902580269334888,0.2223554809306788
Lawton,OK,"lawton,OK",40,41850,Lawton city,91247.0,48718.0,115600.0,14193.0,7649.0,4021.0,2880.0,0.03156268151281686,0.1278946157133933
Clifton,NJ,"clifton,NJ",34,13690,Clifton city,89460.0,86616.0,369800.0,18152.0,14335.0,5028.0,2908.0,0.03250614799910575,0.21644310306282138
Bloomington,MN,"bloomington,MN",27,06616,Bloomington city,89436.0,80582.0,279400.0,25062.0,19353.0,6812.0,2491.0,0.02785231897669842,0.2925555704637953
Conroe,TX,"conroe,TX",48,16432,Conroe city,87930.0,67863.0,223300.0,18533.0,11707.0,3816.0,1607.0,0.01827590128511316,0.17653815535084727
Hemet,CA,"hemet,CA",06,33182,Hemet city,88903.0,46194.0,226000.0,18539.0,5277.0,2420.0,3702.0,0.04164088950879048,0.08657750582095092
Avondale,AZ,"avondale,AZ",04,04720,Avondale city,88065.0,69241.0,252400.0,16962.0,7040.0,2736.0,2592.0,0.029432805314256516,0.11100891387043661
Waukegan,IL,"waukegan,IL",17,79293,Waukegan city,89751.0,58844.0,146900.0,14791.0,7378.0,2821.0,3020.0,0.033648650154315826,0.11363661686220766
Palm Coast,FL,"palm coast,FL",12,54200,Palm Coast city,88313.0,61847.0,238700.0,26290.0,11517.0,3824.0,1546.0,0.01750591645624087,0.17371168457644967
Lawrence,MA,"lawrence,MA",25,34550,Lawrence city,87798.0,47542.0,311500.0,8807.0,5140.0,1572.0,4592.0,0.05230187475796715,0.07644821066539101
Fort Smith,AR,"fort smith,AR",05,24550,Fort Smith city,89116.0,48033.0,137800.0,18700.0,8959.0,3331.0,2515.0,0.028221643700345616,0.13791013959333903
Indio,CA,"indio,CA",06,36448,Indio city,88542.0,59399.0,311700.0,24319.0,7222.0,3057.0,3749.0,0.04234148765557588,0.11609179824264192
Newton,MA,"newton,MA",25,45560,Newton city,88647.0,164607.0,992800.0,22279.0,17160.0,15908.0,1580.0,0.01782350220537638,0.37303010818189
Santa Barbara,CA,"santa barbara,CA",06,69070,Santa Barbara city,89132.0,89243.0,1130900.0,15165.0,19016.0,8049.0,2163.0,0.02426737871920298,0.3036507651572948
Champaign,IL,"champaign,IL",17,12385,Champaign city,88343.0,52687.0,167700.0,15511.0,9667.0,8996.0,2360.0,0.026714057706892454,0.21125612668802282
Hawthorne,CA,"hawthorne,CA",06,32548,Hawthorne city,87863.0,63847.0,644600.0,8061.0,9586.0,3238.0,3615.0,0.04114359855684418,0.14595449734245358
Livermore,CA,"livermore,CA",06,41992,Livermore city,88403.0,139904.0,851300.0,22477.0,18540.0,7080.0,1643.0,0.018585342126398424,0.2898091693720801
Citrus Heights,CA,"citrus heights,CA",06,13588,Citrus Heights city,87521.0,68457.0,349500.0,19592.0,9653.0,2916.0,3157.0,0.03607134287770935,0.14361124758629357
Greenville,NC,"greenville,NC",37,28080,Greenville city,87815.0,44064.0,163500.0,12490.0,10967.0,4788.0,3719.0,0.042350395718271365,0.1794112623128167
Santa Fe,NM,"santa fe,NM",35,70500,Santa Fe city,86935.0,61990.0,312300.0,24141.0,12922.0,9037.0,2209.0,0.025409788922758383,0.25259101627652847
Ogden,UT,"ogden,UT",49,55980,Ogden city,86110.0,58284.0,221400.0,18856.0,9108.0,3000.0,2001.0,0.023237719196376728,0.14061084659156892
Whittier,CA,"whittier,CA",06,85292,Whittier city,87184.0,80306.0,630200.0,15757.0,10153.0,4786.0,2119.0,0.0243049183336392,0.17135024775188107
Troy,MI,"troy,MI",26,80700,Troy city,86912.0,107550.0,335000.0,24591.0,19676.0,13187.0,1772.0,0.020388438880706922,0.3781180964653903
Auburn,WA,"auburn,WA",53,03180,Auburn city,85306.0,79415.0,393500.0,18095.0,10495.0,3335.0,2251.0,0.026387358450753757,0.16212224228073055
Deerfield Beach,FL,"deerfield beach,FL",12,16725,Deerfield Beach city,86062.0,49650.0,204700.0,21894.0,11699.0,4377.0,2984.0,0.03467267783690828,0.18679556598731148
Duluth,MN,"duluth,MN",27,17000,Duluth city,86711.0,58014.0,176200.0,21958.0,13455.0,5442.0,2512.0,0.028969796219626115,0.21793082769198832
Danbury,CT,"danbury,CT",09,18430,Danbury city,86197.0,74600.0,315000.0,18656.0,11520.0,6876.0,2979.0,0.03456036753019247,0.2134181003979257
Brooklyn Park,MN,"brooklyn park,MN",27,07966,Brooklyn Park city,85247.0,76620.0,248900.0,20544.0,11605.0,4117.0,1982.0,0.023250085046981124,0.18442877755228923
Fort Myers,FL,"fort myers,FL",12,24125,Fort Myers city,84694.0,51682.0,263800.0,15951.0,11229.0,4559.0,1872.0,0.022103100573830494,0.18641226060877986
Merced,CA,"merced,CA",06,46898,Merced city,85993.0,52305.0,268600.0,11185.0,5288.0,1941.0,4474.0,0.05202749060970079,0.08406498203342133
Lake Forest,CA,"lake forest,CA",06,39496,Lake Forest city,85516.0,117374.0,719700.0,21085.0,19299.0,7515.0,2666.0,0.03117545254689181,0.3135553580616493
Medford,OR,"medford,OR",41,47000,Medford city,84894.0,57424.0,307200.0,18224.0,10337.0,3878.0,2248.0,0.02648008104224091,0.16744410676844065
Sioux City,IA,"sioux city,IA",19,73335,Sioux City city,85081.0,59435.0,130500.0,20966.0,7700.0,2883.0,2025.0,0.023800848603095875,0.12438734852669808
Mission,TX,"mission,TX",48,48768,Mission city,85311.0,53067.0,127300.0,18508.0,9623.0,3475.0,3274.0,0.03837723154106739,0.15353236979990856
Westland,MI,"westland,MI",26,86000,Westland city,84961.0,55640.0,143500.0,21053.0,8905.0,3694.0,2130.0,0.02507032638504726,0.14829156907286872
Cicero,IL,"cicero,IL",17,14351,Cicero town,84905.0,58433.0,190500.0,12853.0,4404.0,853.0,1693.0,0.019939932866144514,0.061916259348683826
Newport Beach,CA,"newport beach,CA",06,51182,Newport Beach city,85806.0,142463.0,2000001.0,20769.0,26350.0,11311.0,1798.0,0.02095424562384915,0.4389087010232385
Lake Charles,LA,"lake charles,LA",22,41155,Lake Charles city,83444.0,49913.0,169300.0,18812.0,9901.0,3852.0,2290.0,0.02744355495901443,0.1648171228608408
Melbourne,FL,"melbourne,FL",12,43975,Melbourne city,83500.0,55543.0,200900.0,20292.0,12323.0,4962.0,1549.0,0.018550898203592816,0.2070059880239521
San Ramon,CA,"san ramon,CA",06,68378,San Ramon city,85688.0,173519.0,1063200.0,20716.0,21782.0,13790.0,2068.0,0.024134067780786108,0.41513397441882177
Redwood City,CA,"redwood city,CA",06,60102,Redwood City city,83905.0,134287.0,1520300.0,14494.0,16048.0,9426.0,1954.0,0.023288242655384064,0.3036052678624635
Springdale,AR,"springdale,AR",05,66080,Springdale city,85887.0,56144.0,169700.0,14524.0,7185.0,2871.0,2072.0,0.024124722018466126,0.11708407558769081
Buena Park,CA,"buena park,CA",06,08786,Buena Park city,83974.0,90503.0,627200.0,13585.0,12925.0,3768.0,2480.0,0.02953295067520899,0.1987877200085741
Farmington Hills,MI,"farmington hills,MI",26,27440,Farmington Hills city,83749.0,93434.0,280100.0,22731.0,18478.0,12855.0,2168.0,0.02588687626120909,0.37412984035630276
Bryan,TX,"bryan,TX",48,10912,Bryan city,85204.0,49181.0,164100.0,15360.0,8869.0,3775.0,2108.0,0.024740622505985636,0.14839678888315103
Kennewick,WA,"kennewick,WA",53,35275,Kennewick city,83082.0,64053.0,262400.0,19222.0,8835.0,4041.0,1829.0,0.022014395416576394,0.15497941792446018
Baytown,TX,"baytown,TX",48,06128,Baytown city,82543.0,56409.0,140000.0,15992.0,5108.0,1812.0,3985.0,0.04827786729341071,0.08383509201264795
Manteca,CA,"manteca,CA",06,45484,Manteca city,82408.0,82538.0,432100.0,17540.0,6973.0,2352.0,2458.0,0.029827201242597808,0.11315648966119794
Franklin,TN,"franklin,TN",47,27740,Franklin city,81531.0,102721.0,468200.0,20753.0,21577.0,9873.0,1433.0,0.017576136684206007,0.3857428462793293
Cranston,RI,"cranston,RI",44,19180,Cranston city,82654.0,77145.0,275400.0,21454.0,12172.0,5497.0,2215.0,0.02679846105451642,0.2137706584073366
Miami Beach,FL,"miami beach,FL",12,45025,Miami Beach city,83469.0,59162.0,450700.0,14905.0,18056.0,8262.0,2365.0,0.028333872455642214,0.3153026872251974
Alhambra,CA,"alhambra,CA",06,00884,Alhambra city,83174.0,73035.0,654000.0,11850.0,15523.0,5646.0,2341.0,0.028145814797893572,0.2545146319763388
Warwick,RI,"warwick,RI",44,74300,Warwick city,82666.0,77110.0,253100.0,25623.0,12573.0,5974.0,2233.0,0.027012314615440448,0.22436068032806716
Lakewood,CA,"lakewood,CA",06,39892,Lakewood city,82419.0,102163.0,620100.0,19539.0,13191.0,4599.0,2551.0,0.030951600965796723,0.21584828740945655
Largo,FL,"largo,FL",12,39425,Largo city,82505.0,50948.0,152800.0,21603.0,10854.0,3878.0,2215.0,0.026846857766195987,0.17855887521968367
Johns Creek,GA,"johns creek,GA",13,42425,Johns Creek city,82068.0,133948.0,452700.0,21777.0,21668.0,12305.0,1547.0,0.01885022176731491,0.4139615928254618
Mountain View,CA,"mountain view,CA",06,49651,Mountain View CDP,1868.0,73496.0,433900.0,417.0,365.0,64.0,10.0,0.0053533190578158455,0.2296573875802998
Mountain View,CA,"mountain view,CA",06,49651,Mountain View CDP,82409.0,158104.0,1613300.0,13720.0,17728.0,16928.0,1678.0,0.020361853681029985,0.4205365918771008
Mountain View,CA,"mountain view,CA",06,49670,Mountain View city,1868.0,73496.0,433900.0,417.0,365.0,64.0,10.0,0.0053533190578158455,0.2296573875802998
Mountain View,CA,"mountain view,CA",06,49670,Mountain View city,82409.0,158104.0,1613300.0,13720.0,17728.0,16928.0,1678.0,0.020361853681029985,0.4205365918771008
Temple,TX,"temple,TX",48,72176,Temple city,80793.0,56058.0,158000.0,16463.0,9282.0,3922.0,2533.0,0.03135172601586771,0.1634300001237731
Layton,UT,"layton,UT",49,43660,Layton city,80858.0,85224.0,320000.0,18640.0,11231.0,4875.0,939.0,0.01161295109945831,0.19918870117984616
Longview,TX,"longview,TX",48,43888,Longview city,81967.0,53854.0,147300.0,17198.0,7855.0,2326.0,1459.0,0.017799846279600327,0.12420852294215964
Flint,MI,"flint,MI",26,29000,Flint city,83312.0,32358.0,35000.0,18604.0,4094.0,1952.0,6483.0,0.0778159208757442,0.0725705780679854
Parma,OH,"parma,OH",39,61000,Parma city,80880.0,60590.0,126100.0,24300.0,9496.0,3193.0,2764.0,0.03417408506429278,0.15688674579624134
Somerville,MA,"somerville,MA",25,62535,Somerville city,80608.0,108896.0,739900.0,11695.0,20391.0,12902.0,1795.0,0.022268261214767764,0.41302352123858677
Plymouth,MN,"plymouth,MN",27,51730,Plymouth city,80034.0,119813.0,387800.0,23799.0,21597.0,11232.0,1058.0,0.01321938176275083,0.4101881700277382
Homestead,FL,"homestead,FL",12,32275,Homestead city,78885.0,52334.0,253200.0,10367.0,7556.0,3029.0,2369.0,0.030031057869049884,0.13418267097673828
Folsom,CA,"folsom,CA",06,24638,Folsom city,79201.0,128421.0,598100.0,18890.0,16390.0,9284.0,1696.0,0.021413871036981856,0.32416257370487744
Gastonia,NC,"gastonia,NC",37,25580,Gastonia city,79483.0,52990.0,178800.0,16737.0,8749.0,3421.0,2276.0,0.02863505403671225,0.15311450247222677
Boynton Beach,FL,"boynton beach,FL",12,07875,Boynton Beach city,79479.0,60980.0,246700.0,19500.0,12001.0,3709.0,2929.0,0.03685250191874583,0.19766227556964733
Warner Robins,GA,"warner robins,GA",13,80508,Warner Robins city,79589.0,58379.0,135200.0,15787.0,9121.0,4676.0,2653.0,0.033333752151679254,0.1733531015592607
Tustin,CA,"tustin,CA",06,80854,Tustin city,79895.0,93901.0,735400.0,13383.0,13978.0,7287.0,2374.0,0.029713999624507166,0.2661618374116027
Milpitas,CA,"milpitas,CA",06,47766,Milpitas city,79593.0,149312.0,994200.0,14945.0,18028.0,10417.0,1926.0,0.024198107873807998,0.35738067417989017
Pleasanton,CA,"pleasanton,CA",06,57792,Pleasanton city,79558.0,167932.0,1116800.0,18730.0,19781.0,12482.0,1660.0,0.020865280675733427,0.40552804243445034
New Rochelle,NY,"new rochelle,NY",36,50617,New Rochelle city,80685.0,87159.0,578000.0,16001.0,12026.0,8737.0,3135.0,0.03885480572597137,0.2573340769659788
Pharr,TX,"pharr,TX",48,57200,Pharr city,78997.0,39606.0,85600.0,13507.0,5659.0,1806.0,2138.0,0.02706431889818601,0.09449725938959708
Shelby,MI,"shelby,MI",,,,,,,,,,,,
Rancho Cordova,CA,"rancho cordova,CA",06,59444,Rancho Cordova city,78358.0,77044.0,356600.0,14953.0,9977.0,3374.0,2896.0,0.036958574746675514,0.17038464483524338
Napa,CA,"napa,CA",06,50258,Napa city,79700.0,92700.0,666600.0,17437.0,13252.0,4355.0,2253.0,0.028268506900878294,0.2209159347553325
Kissimmee,FL,"kissimmee,FL",12,36950,Kissimmee city,77189.0,41746.0,217000.0,10287.0,7653.0,2229.0,2245.0,0.029084455038930417,0.12802342302659706
Bellflower,CA,"bellflower,CA",06,04982,Bellflower city,79070.0,70236.0,535300.0,9126.0,7265.0,2036.0,3285.0,0.041545466042746934,0.11762994814721134
Bloomington,IN,"bloomington,IN",18,05860,Bloomington city,80064.0,41995.0,231500.0,11400.0,10099.0,8479.0,3019.0,0.037707334132693844,0.23203936850519585
Upland,CA,"upland,CA",06,81344,Upland city,78624.0,82259.0,571600.0,14998.0,11691.0,4944.0,2401.0,0.03053774928774929,0.21157661782661782
Lynchburg,VA,"lynchburg,VA",51,47672,Lynchburg city,78973.0,54015.0,169000.0,14208.0,9968.0,5065.0,2380.0,0.030136882225570764,0.19035619768781736
Schaumburg,IL,"schaumburg,IL",,,,,,,,,,,,
Perris,CA,"perris,CA",06,56700,Perris city,78106.0,70910.0,333900.0,12117.0,3200.0,1144.0,2598.0,0.03326248943743118,0.05561672598776023
Bloomington,IL,"bloomington,IL",17,06613,Bloomington city,78372.0,69003.0,168800.0,20225.0,15920.0,6293.0,1265.0,0.01614096871331598,0.2834303067422039
Jonesboro,AR,"jonesboro,AR",05,35710,Jonesboro city,77520.0,48901.0,169100.0,15662.0,9320.0,3976.0,2479.0,0.031978844169246644,0.1715170278637771
Chino Hills,CA,"chino hills,CA",06,13214,Chino Hills city,78229.0,109285.0,677000.0,17860.0,17597.0,6815.0,2389.0,0.03053854708611896,0.3120581881399481
Alameda,CA,"alameda,CA",06,00562,Alameda city,78320.0,113339.0,972800.0,14477.0,20631.0,9182.0,1980.0,0.025280898876404494,0.38065628192032686
Frederick,MD,"frederick,MD",24,30325,Frederick city,76376.0,82563.0,289000.0,17919.0,11909.0,7322.0,2206.0,0.028883418875039278,0.25179375720121505
Evanston,IL,"evanston,IL",17,24582,Evanston city,78454.0,87345.0,410600.0,17070.0,15081.0,12180.0,2291.0,0.029201825273408623,0.34747750274045935
Hammond,IN,"hammond,IN",18,31000,Hammond city,77491.0,48107.0,107500.0,17772.0,4986.0,1722.0,2530.0,0.032648952781613345,0.086564891406744
Racine,WI,"racine,WI",55,66000,Racine city,77705.0,48238.0,125600.0,17195.0,6651.0,2165.0,2162.0,0.027823177401711603,0.11345473264268709
Arlington Heights,IL,"arlington heights,IL",,,,,,,,,,,,
Cedar Park,TX,"cedar park,TX",48,13552,Cedar Park city,74741.0,110478.0,349400.0,18642.0,17439.0,6758.0,1201.0,0.01606882434005432,0.32374466490948745
South Jordan,UT,"south jordan,UT",49,70850,South Jordan city,75617.0,111774.0,460600.0,19530.0,13827.0,5483.0,936.0,0.012378168930267004,0.255365856884034
Pasco,WA,"pasco,WA",53,53545,Pasco city,76398.0,70486.0,250500.0,15831.0,5618.0,2350.0,2141.0,0.028024293829681406,0.10429592397706747
Flagstaff,AZ,"flagstaff,AZ",04,23620,Flagstaff city,76228.0,61026.0,388500.0,11938.0,12054.0,5248.0,3266.0,0.04284514876423361,0.2269769638453062
Southfield,MI,"southfield,MI",26,74900,Southfield city,76196.0,60006.0,176000.0,16501.0,10975.0,8272.0,2863.0,0.03757415087406163,0.2525985616042837
Wyoming,MI,"wyoming,MI",26,88940,Wyoming city,76625.0,61128.0,150000.0,19070.0,7939.0,2823.0,2214.0,0.028893964110929853,0.14045024469820555
Pittsburg,CA,"pittsburg,CA",06,57456,Pittsburg city,75701.0,88343.0,456300.0,13241.0,8069.0,2013.0,2823.0,0.03729144925430311,0.13318186021320721
Loveland,CO,"loveland,CO",08,46465,Loveland city,75938.0,73907.0,359400.0,20715.0,13635.0,5537.0,1724.0,0.02270273117543259,0.2524691195448919
Scranton,PA,"scranton,PA",42,69000,Scranton city,75987.0,44161.0,112600.0,14926.0,7191.0,3237.0,2057.0,0.027070419940252936,0.13723400055272614
Rochester Hills,MI,"rochester hills,MI",26,69035,Rochester Hills city,75990.0,106398.0,313900.0,22519.0,17051.0,11425.0,1433.0,0.018857744440057903,0.3747335175681011
Auburn,AL,"auburn,AL",01,03076,Auburn city,74637.0,54700.0,285000.0,13997.0,12176.0,7206.0,1026.0,0.013746533220788617,0.25968353497595026
Flower Mound,TX,"flower mound,TX",48,26232,Flower Mound town,75050.0,145153.0,398500.0,22117.0,20782.0,8393.0,1570.0,0.020919387075283145,0.3887408394403731
Lehi,UT,"lehi,UT",49,44320,Lehi city,73911.0,108669.0,416800.0,15527.0,12302.0,4551.0,1475.0,0.01995643408964836,0.22801748048328396
Doral,FL,"doral,FL",12,17935,Doral city,73126.0,77774.0,420300.0,10512.0,14149.0,8092.0,1241.0,0.01697070809288078,0.30414626808522277
Apple Valley,CA,"apple valley,CA",06,02364,Apple Valley town,75311.0,61758.0,292500.0,16204.0,5253.0,2511.0,3017.0,0.04006054892379599,0.1030925097263348
Bethlehem,PA,"bethlehem,PA",42,06088,Bethlehem city,75599.0,58232.0,185600.0,15049.0,9584.0,4388.0,2124.0,0.02809560973028744,0.18481725948755937
Appleton,WI,"appleton,WI",55,02375,Appleton city,74752.0,68364.0,165900.0,20019.0,11523.0,4135.0,1643.0,0.021979345034246575,0.2094659674657534
Pawtucket,RI,"pawtucket,RI",44,54640,Pawtucket city,75200.0,56427.0,228500.0,14146.0,7712.0,2847.0,2978.0,0.03960106382978723,0.14041223404255318
Woodbury,MN,"woodbury,MN",27,71428,Woodbury city,74014.0,114252.0,355200.0,22001.0,18987.0,7907.0,1397.0,0.01887480746885724,0.3633636879509282
Iowa City,IA,"iowa city,IA",19,38595,Iowa City city,74240.0,51925.0,230700.0,14129.0,11469.0,6623.0,2171.0,0.029242995689655174,0.24369612068965518
North Port,FL,"north port,FL",12,49675,North Port city,74131.0,69265.0,227400.0,22597.0,8673.0,3866.0,1063.0,0.014339480109535821,0.16914651090636845
Rapid City,SD,"rapid city,SD",46,52980,Rapid City city,73942.0,58072.0,208400.0,18995.0,11064.0,4440.0,1194.0,0.01614779151226637,0.20967785561656432
Cherry Hill,NJ,"cherry hill,NJ",,,,,,,,,,,,
Lauderhill,FL,"lauderhill,FL",12,39550,Lauderhill city,73935.0,44634.0,190800.0,13363.0,5442.0,3047.0,2898.0,0.03919659160073037,0.114817069047136
Rock Hill,SC,"rock hill,SC",45,61405,Rock Hill city,72883.0,55706.0,187000.0,15213.0,9821.0,4472.0,2255.0,0.030939999725587586,0.19610883196355802
Missouri City,TX,"missouri city,TX",48,48804,Missouri City city,73682.0,88426.0,230400.0,20368.0,13893.0,6812.0,2370.0,0.03216525067180587,0.2810048587171901
New Britain,CT,"new britain,CT",09,50370,New Britain city,74022.0,50379.0,166100.0,11654.0,5711.0,2542.0,3490.0,0.047148145146037664,0.11149388019777903
Broomfield,CO,"broomfield,CO",08,09280,Broomfield city,72697.0,107570.0,482100.0,19259.0,18252.0,8483.0,1423.0,0.019574397843102193,0.367759329821038
Bolingbrook,IL,"bolingbrook,IL",,,,,,,,,,,,
Mount Vernon,NY,"mount vernon,NY",36,49121,Mount Vernon city,72855.0,68300.0,380500.0,11454.0,9779.0,5881.0,2709.0,0.037183446571958,0.21494749845583694
Bismarck,ND,"bismarck,ND",38,07200,Bismarck city,73321.0,70125.0,254400.0,20250.0,13342.0,4029.0,1230.0,0.01677554861499434,0.236917117878916
Brick,NJ,"brick,NJ",,,,,,,,,,,,
Kalamazoo,MI,"kalamazoo,MI",26,42160,Kalamazoo city,74020.0,44296.0,125900.0,12751.0,8952.0,3908.0,3496.0,0.04723047824912186,0.17373682788435557
Missoula,MT,"missoula,MT",30,50200,Missoula city,73300.0,54423.0,324700.0,14994.0,15090.0,6074.0,2182.0,0.029768076398362892,0.288731241473397
Redmond,WA,"redmond,WA",53,57535,Redmond city,72166.0,147006.0,864100.0,14121.0,19271.0,14741.0,1485.0,0.020577557298450795,0.47130227530970265
Redlands,CA,"redlands,CA",06,59962,Redlands city,72649.0,87184.0,455700.0,14798.0,10777.0,6575.0,2272.0,0.03127365827471817,0.2388470591474074
Castle Rock,CO,"castle rock,CO",08,12415,Castle Rock town,71037.0,121388.0,472800.0,19468.0,16420.0,5868.0,1601.0,0.022537550853780425,0.3137519884004111
